de13c224728ec0b063722ff9c929483db2c1caa0d11d9a202ccdb396c11860cb.PG2.PA3,de13c224728ec0b063722ff9c929483db2c1caa0d11d9a202ccdb396c11860cb.PG2.PA3.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA2,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA2.S3
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA2,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA2.S4
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA2,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA2.S5
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA2,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA2.S6
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA2,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA2.S7
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA4,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA4.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA4,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA4.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA5,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA5.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA6,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA6.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA6,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA6.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA6,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA6.S3
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA6,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA6.S4
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA8,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA8.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA8,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA8.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA8,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA8.S3
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA9,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA9.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA9,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA9.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA9,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA9.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA9,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA9.S3
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA11,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA11.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA11,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA11.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA11,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA11.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA11,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA11.S3
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA12,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA12.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA12,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA12.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA12,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA12.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA12,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA12.S3
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA12,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA12.S4
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA14,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG19.PA14.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA4,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA4.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA4,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA4.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA4,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA4.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA4,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA4.S3
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA7,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA7.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA7,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA7.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA7,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA7.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA7,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA7.S3
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA7,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA7.S4
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA7,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA7.S5
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA7,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA7.S6
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA9,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA9.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA9,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA9.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA9,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA9.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA9,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA9.S3
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA12,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA12.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA12,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA12.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA12,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA12.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA12,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA12.S3
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA12,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA12.S4
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA13,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA13.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA14,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA14.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA14,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA14.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA14,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA14.S3
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA14,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA14.S4
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA14,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA14.S5
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA17,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA17.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA17,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA17.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA17,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA17.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA17,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA17.S3
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA17,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA17.S4
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA17,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA17.S5
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA18,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA18.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA18,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA18.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA18,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA18.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA18,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA18.S3
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA20,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA20.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA20,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA20.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA20,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA20.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA20,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA20.S3
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA20,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA20.S4
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA20,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA20.S5
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA23,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA23.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA23,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG20.PA23.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA1,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA1.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA1,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA1.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA1,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA1.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA1,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA1.S3
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA3,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA3.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA3,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA3.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA3,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA3.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA3,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA3.S3
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA3,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA3.S4
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA5,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA5.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA5,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA5.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA5,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA5.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA6,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA6.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA9,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA9.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA9,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA9.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA9,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA9.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA9,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA9.S3
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA9,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA9.S4
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA9,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA9.S5
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA9,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA9.S6
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA9,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA9.S7
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA10,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA10.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA10,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA10.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA10,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA10.S3
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA10,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA10.S4
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA10,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA10.S5
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA12,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA12.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA12,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA12.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA12,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA12.S3
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA12,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA12.S4
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA12,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA12.S5
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA12,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA12.S6
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA13,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA13.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA13,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA13.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA13,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA13.S3
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA15,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA15.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA15,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA15.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA15,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA15.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA17,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA17.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA17,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA17.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA17,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA17.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA17,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG21.PA17.S3
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA1,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA1.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA1,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA1.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA1,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA1.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA4,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA4.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA4,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA4.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA4,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA4.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA4,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA4.S3
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA4,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA4.S4
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA4,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA4.S5
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA5,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA5.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA5,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA5.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA5,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA5.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA5,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA5.S3
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA5,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA5.S4
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA7,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA7.S0
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA7,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA7.S1
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA7,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA7.S2
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA7,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA7.S3
68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA7,68baff796cd060a28a731874b42147145c20ac05dc5f2b288b098ae5cfa2b0ef.PG22.PA7.S4
